Date,Open,High,Low,Close,Volume,Adj Close
2/9/2017,131.649994,132.449997,131.119995,132.419998,28349900,131.875668
2/8/2017,131.350006,132.220001,131.220001,132.039993,23004100,130.929564
2/7/2017,130.539993,132.089996,130.449997,131.529999,38183800,130.423858
2/6/2017,129.130005,130.5,128.899994,130.289993,26845900,129.194281
2/3/2017,128.309998,129.190002,128.160004,129.080002,24507300,127.994465
2/2/2017,127.980003,129.389999,127.779999,128.529999,33710400,127.449087
2/1/2017,127.029999,130.490005,127.010002,128.75,111985000,127.667238
1/31/2017,121.150002,121.389999,120.620003,121.349998,49201000,120.329469
1/30/2017,120.93,121.629997,120.660004,121.629997,30377500,120.607114
1/27/2017,122.139999,122.349998,121.599998,121.949997,20562900,120.924422
1/26/2017,121.669998,122.440002,121.599998,121.940002,26337600,120.914512
1/25/2017,120.419998,122.099998,120.279999,121.879997,32377600,120.855011
1/24/2017,119.550003,120.099998,119.5,119.970001,23211000,118.961078
1/23/2017,120,120.809998,119.769997,120.080002,22050200,119.070153
1/20/2017,120.449997,120.449997,119.730003,120,32597900,118.990824
1/19/2017,119.400002,120.089996,119.370003,119.779999,25597300,118.772673
1/18/2017,120,120.5,119.709999,119.989998,23713000,118.980906
1/17/2017,118.339996,120.239998,118.220001,120,34439800,118.990824
1/13/2017,119.110001,119.620003,118.809998,119.040001,26111900,118.038899
1/12/2017,118.900002,119.300003,118.209999,119.25,27086200,118.247132
1/11/2017,118.739998,119.93,118.599998,119.75,27588600,118.742927
1/10/2017,118.769997,119.379997,118.300003,119.110001,24462100,118.10831
1/9/2017,117.949997,119.43,117.940002,118.989998,33561900,117.989316
1/6/2017,116.779999,118.160004,116.470001,117.910004,31751900,116.918404
1/5/2017,115.919998,116.860001,115.809998,116.610001,22193600,115.629334
1/4/2017,115.849998,116.510002,115.75,116.019997,21118100,115.044292
1/3/2017,115.800003,116.330002,114.760002,116.150002,28781900,115.173203
12/30/2016,116.650002,117.199997,115.43,115.82,30586300,114.845977
12/29/2016,116.449997,117.110001,116.400002,116.730003,15039500,115.748328
12/28/2016,117.519997,118.019997,116.199997,116.760002,20905900,115.778074
12/27/2016,116.519997,117.800003,116.489998,117.260002,18296900,116.273869
12/23/2016,115.589996,116.519997,115.589996,116.519997,14181200,115.540087
12/22/2016,116.349998,116.510002,115.639999,116.290001,26085900,115.312025
12/21/2016,116.800003,117.400002,116.779999,117.059998,23783200,116.075547
12/20/2016,116.739998,117.5,116.68,116.949997,21425000,115.966471
12/19/2016,115.800003,117.379997,115.75,116.639999,27779400,115.659081
12/16/2016,116.470001,116.5,115.650002,115.970001,44351100,114.994717
12/15/2016,115.379997,116.730003,115.230003,115.82,46524500,114.845977
12/14/2016,115.040001,116.199997,114.980003,115.190002,34031800,114.221278
12/13/2016,113.839996,115.919998,113.75,115.190002,43733800,114.221278
12/12/2016,113.290001,115,112.489998,113.300003,26374400,112.347173
12/9/2016,112.309998,114.699997,112.309998,113.949997,34402600,112.9917
12/8/2016,110.860001,112.43,110.599998,112.120003,27068300,111.177096
12/7/2016,109.260002,111.190002,109.160004,111.029999,29998700,110.096259
12/6/2016,109.5,110.360001,109.190002,109.949997,26195500,109.02534
12/5/2016,110,110.029999,108.25,109.110001,34324500,108.192408
12/2/2016,109.169998,110.089996,108.849998,109.900002,26528000,108.975765
12/1/2016,110.370003,110.940002,109.029999,109.489998,37086900,108.569209
11/30/2016,111.599998,112.199997,110.269997,110.519997,36162300,109.590546
11/29/2016,110.779999,112.029999,110.07,111.459999,28528800,110.522643
11/28/2016,111.43,112.470001,111.389999,111.57,27194000,110.631719
11/25/2016,111.129997,111.870003,110.949997,111.790001,11475900,110.84987
11/23/2016,111.360001,111.510002,110.330002,111.230003,27426400,110.294581
11/22/2016,111.949997,112.419998,111.400002,111.800003,25965500,110.859788
11/21/2016,110.120003,111.989998,110.010002,111.730003,29264600,110.790377
11/18/2016,109.720001,110.540001,109.660004,110.059998,28428900,109.134415
11/17/2016,109.809998,110.349998,108.830002,109.949997,27632000,109.02534
11/16/2016,106.699997,110.230003,106.599998,109.989998,58840500,109.065004
11/15/2016,106.57,107.68,106.160004,107.110001,32264500,106.209227
11/14/2016,107.709999,107.809998,104.080002,105.709999,51175500,104.820999
11/11/2016,107.120003,108.870003,106.550003,108.43,34094100,107.518126
11/10/2016,111.089996,111.089996,105.830002,107.790001,57134500,106.883509
11/9/2016,109.879997,111.32,108.050003,110.879997,59176400,109.947519
11/8/2016,110.309998,111.720001,109.699997,111.059998,24054500,110.126005
11/7/2016,110.080002,110.510002,109.459999,110.410004,32560000,109.481478
11/4/2016,108.529999,110.25,108.110001,108.839996,30837000,107.924674
11/3/2016,110.980003,111.459999,109.550003,109.830002,26932600,108.906354
11/2/2016,111.400002,112.349998,111.230003,111.589996,28331700,110.086341
11/1/2016,113.459999,113.769997,110.529999,111.489998,43825800,109.98769
10/31/2016,113.650002,114.230003,113.199997,113.540001,26419400,112.01007
10/28/2016,113.870003,115.209999,113.449997,113.720001,37861700,112.187644
10/27/2016,115.389999,115.860001,114.099998,114.480003,34562000,112.937406
10/26/2016,114.309998,115.699997,113.309998,115.589996,66134200,114.032442
10/25/2016,117.949997,118.360001,117.309998,118.25,48129000,116.656602
10/24/2016,117.099998,117.739998,117,117.650002,23538700,116.064689
10/21/2016,116.809998,116.910004,116.279999,116.599998,23192700,115.028834
10/20/2016,116.860001,117.379997,116.330002,117.059998,24125800,115.482635
10/19/2016,117.25,117.760002,113.800003,117.120003,20034600,115.541832
10/18/2016,118.18,118.209999,117.449997,117.470001,24553500,115.887114
10/17/2016,117.330002,117.839996,116.779999,117.550003,23624900,115.966038
10/14/2016,117.879997,118.169998,117.129997,117.629997,35652200,116.044954
10/13/2016,116.790001,117.440002,115.720001,116.980003,35192400,115.403719
10/12/2016,117.349998,117.980003,116.75,117.339996,37586800,115.758861
10/11/2016,117.699997,118.690002,116.199997,116.300003,64041000,114.732881
10/10/2016,115.019997,116.75,114.720001,116.050003,36236000,114.48625
10/7/2016,114.309998,114.559998,113.510002,114.059998,24358400,112.523059
10/6/2016,113.699997,114.339996,113.129997,113.889999,28779300,112.355352
10/5/2016,113.400002,113.660004,112.690002,113.050003,21453100,111.526674
10/4/2016,113.059998,114.309998,112.629997,113,29736800,111.477345
10/3/2016,112.709999,113.050003,112.279999,112.519997,21701800,111.00381
9/30/2016,112.459999,113.370003,111.800003,113.050003,36379100,111.526674
9/29/2016,113.160004,113.800003,111.800003,112.18,35887000,110.668395
9/28/2016,113.690002,114.639999,113.43,113.949997,29641100,112.414541
9/27/2016,113,113.18,112.339996,113.089996,24607400,111.566129
9/26/2016,111.639999,113.389999,111.550003,112.879997,29869400,111.358959
9/23/2016,114.419998,114.790001,111.550003,112.709999,52481200,111.191252
9/22/2016,114.349998,114.940002,114,114.620003,31074000,113.075519
9/21/2016,113.849998,113.989998,112.440002,113.550003,36003200,112.019937
9/20/2016,113.050003,114.120003,112.510002,113.57,34514300,112.039664
9/19/2016,115.190002,116.18,113.25,113.580002,47023000,112.049532
9/16/2016,115.120003,116.129997,114.040001,114.919998,79886900,113.371472
9/15/2016,113.860001,115.730003,113.489998,115.57,89983600,114.012715
9/14/2016,108.730003,113.029999,108.599998,111.769997,110888700,110.263916
9/13/2016,107.510002,108.790001,107.239998,107.949997,62176200,106.49539
9/12/2016,102.650002,105.720001,102.529999,105.440002,45292800,104.019217
9/9/2016,104.639999,105.720001,103.129997,103.129997,46557000,101.740339
9/8/2016,107.25,107.269997,105.239998,105.519997,53002000,104.098133
9/7/2016,107.830002,108.760002,107.07,108.360001,42364300,106.899869
9/6/2016,107.900002,108.300003,107.510002,107.699997,26880400,106.248759
9/2/2016,107.699997,108,106.82,107.730003,26802500,106.278361
9/1/2016,106.139999,106.800003,105.620003,106.730003,26701500,105.291836
8/31/2016,105.660004,106.57,105.639999,106.099998,29662400,104.67032
8/30/2016,105.800003,106.5,105.5,106,24863900,104.571669
8/29/2016,106.620003,107.440002,106.290001,106.82,24970300,105.380619
8/26/2016,107.410004,107.949997,106.309998,106.940002,27766300,105.499005
8/25/2016,107.389999,107.879997,106.68,107.57,25086200,106.120513
8/24/2016,108.57,108.75,107.68,108.029999,23675100,106.574314
8/23/2016,108.589996,109.32,108.529999,108.849998,21257700,107.383264
8/22/2016,108.860001,109.099998,107.849998,108.510002,25820200,107.047849
8/19/2016,108.769997,109.690002,108.360001,109.360001,25368100,107.886394
8/18/2016,109.230003,109.599998,109.019997,109.080002,21984700,107.610168
8/17/2016,109.099998,109.370003,108.339996,109.220001,25356000,107.748281
8/16/2016,109.629997,110.230003,109.209999,109.379997,33794400,107.906121
8/15/2016,108.139999,109.540001,108.080002,109.480003,25868200,108.00478
8/12/2016,107.779999,108.440002,107.779999,108.18,18660400,106.722294
8/11/2016,108.519997,108.93,107.849998,107.93,27484500,106.475663
8/10/2016,108.709999,108.900002,107.760002,108,24008500,106.544719
8/9/2016,108.230003,108.940002,108.010002,108.809998,26315200,107.343802
8/8/2016,107.519997,108.370003,107.160004,108.370003,28037200,106.909736
8/5/2016,106.269997,107.650002,106.18,107.480003,40553400,106.031729
8/4/2016,105.580002,106,105.279999,105.870003,27408700,104.443423
8/3/2016,104.809998,105.839996,104.769997,105.790001,30202600,103.802181
8/2/2016,106.050003,106.07,104,104.480003,33816600,102.516798
8/1/2016,104.410004,106.150002,104.410004,106.050003,38167900,104.057298
7/29/2016,104.190002,104.550003,103.68,104.209999,27733700,102.251868
7/28/2016,102.830002,104.449997,102.82,104.339996,39869800,102.379422
7/27/2016,104.269997,104.349998,102.75,102.949997,92344800,101.015541
7/26/2016,96.82,97.970001,96.419998,96.669998,56239800,94.853545
7/25/2016,98.25,98.839996,96.919998,97.339996,40382900,95.510954
7/22/2016,99.260002,99.300003,98.309998,98.660004,28313700,96.806158
7/21/2016,99.830002,101,99.129997,99.43,32702000,97.561686
7/20/2016,100,100.459999,99.739998,99.959999,26276000,98.081726
7/19/2016,99.559998,100,99.339996,99.870003,23779900,97.993421
7/18/2016,98.699997,100.129997,98.599998,99.830002,36493900,97.954172
7/15/2016,98.919998,99.300003,98.5,98.779999,30137000,96.923898
7/14/2016,97.389999,98.989998,97.32,98.790001,38919000,96.933713
7/13/2016,97.410004,97.669998,96.839996,96.870003,25892200,95.049792
7/12/2016,97.169998,97.699997,97.120003,97.419998,24167500,95.589453
7/11/2016,96.75,97.650002,96.730003,96.980003,23794900,95.157725
7/8/2016,96.489998,96.889999,96.050003,96.68,28912100,94.863359
7/7/2016,95.699997,96.5,95.620003,95.940002,25139600,94.137266
7/6/2016,94.599998,95.660004,94.370003,95.529999,30949100,93.734967
7/5/2016,95.389999,95.400002,94.459999,94.989998,27705200,93.205113
7/1/2016,95.489998,96.470001,95.330002,95.889999,26026500,94.088203
6/30/2016,94.440002,95.769997,94.300003,95.599998,35836400,93.803651
6/29/2016,93.970001,94.550003,93.629997,94.400002,36531000,92.626202
6/28/2016,92.900002,93.660004,92.139999,93.589996,40444900,91.831417
6/27/2016,93,93.050003,91.5,92.040001,45489600,90.310547
6/24/2016,92.910004,94.660004,92.650002,93.400002,75311400,91.644993
6/23/2016,95.940002,96.290001,95.25,96.099998,32240200,94.294256
6/22/2016,96.25,96.889999,95.349998,95.550003,29219100,93.754595
6/21/2016,94.940002,96.349998,94.68,95.910004,35546400,94.107831
6/20/2016,96,96.57,95.029999,95.099998,34411900,93.313046
6/17/2016,96.620003,96.650002,95.300003,95.330002,61008200,93.538728
6/16/2016,96.449997,97.75,96.07,97.550003,31326800,95.717015
6/15/2016,97.82,98.410004,97.029999,97.139999,29445200,95.314715
6/14/2016,97.32,98.480003,96.75,97.459999,31931900,95.628702
6/13/2016,98.690002,99.120003,97.099998,97.339996,38020500,95.510954
6/10/2016,98.529999,99.349998,98.480003,98.830002,31712900,96.972962
6/9/2016,98.5,99.989998,98.459999,99.650002,26601400,97.777554
6/8/2016,99.019997,99.559998,98.68,98.940002,20848100,97.080896
6/7/2016,99.25,99.870003,98.959999,99.029999,22409500,97.169201
6/6/2016,97.989998,101.889999,97.550003,98.629997,23292500,96.776715
6/3/2016,97.790001,98.269997,97.449997,97.919998,28062900,96.080057
6/2/2016,97.599998,97.839996,96.629997,97.720001,40191600,95.883818
6/1/2016,99.019997,99.540001,98.330002,98.459999,29173300,96.609912
5/31/2016,99.599998,100.400002,98.82,99.860001,42307200,97.983607
5/27/2016,99.440002,100.470001,99.25,100.349998,36229500,98.464397
5/26/2016,99.68,100.730003,98.639999,100.410004,56331200,98.523275
5/25/2016,98.669998,99.739998,98.110001,99.620003,38168800,97.748118
5/24/2016,97.220001,98.089996,96.839996,97.900002,35140200,96.060437
5/23/2016,95.870003,97.190002,95.669998,96.43,38018600,94.618057
5/20/2016,94.639999,95.43,94.519997,95.220001,32026000,93.430794
5/19/2016,94.639999,94.639999,93.57,94.199997,30442100,92.429956
5/18/2016,94.160004,95.209999,93.889999,94.559998,42062400,92.783192
5/17/2016,94.550003,94.699997,93.010002,93.489998,46916900,91.733298
5/16/2016,92.389999,94.389999,91.650002,93.879997,61259800,92.115969
5/13/2016,90,91.669998,90,90.519997,44392800,88.819104
5/12/2016,92.720001,92.779999,89.470001,90.339996,76314700,88.642486
5/11/2016,93.480003,93.57,92.459999,92.510002,28719100,90.771717
5/10/2016,93.330002,93.57,92.110001,93.419998,33686800,91.664614
5/9/2016,93,93.769997,92.589996,92.790001,32936400,91.046454
5/6/2016,93.370003,93.449997,91.849998,92.720001,43458200,90.97777
5/5/2016,94,94.07,92.68,93.239998,35890500,91.487995
5/4/2016,95.199997,95.900002,93.82,94.190002,41025500,91.860861
5/3/2016,94.199997,95.739998,93.68,95.18,56831300,92.826378
5/2/2016,93.970001,94.080002,92.400002,93.639999,48160100,91.324458
4/29/2016,93.989998,94.720001,92.510002,93.739998,68531500,91.421984
4/28/2016,97.610001,97.879997,94.25,94.830002,82242700,92.485034
4/27/2016,96,98.709999,95.68,97.82,114602100,95.401095
4/26/2016,103.910004,105.300003,103.910004,104.349998,56016200,101.769619
4/25/2016,105,105.650002,104.510002,105.080002,28031600,102.481571
4/22/2016,105.010002,106.480003,104.620003,105.68,33683100,103.066733
4/21/2016,106.93,106.93,105.519997,105.970001,31552500,103.349562
4/20/2016,106.639999,108.089996,106.059998,107.129997,30611000,104.480874
4/19/2016,107.879997,108,106.230003,106.910004,32384900,104.26632
4/18/2016,108.889999,108.949997,106.940002,107.480003,60834000,104.822225
4/15/2016,112.110001,112.300003,109.730003,109.849998,46939000,107.133615
4/14/2016,111.620003,112.389999,111.330002,112.099998,25473900,109.327976
4/13/2016,110.800003,112.339996,110.800003,112.040001,33257300,109.269462
4/12/2016,109.339996,110.5,108.660004,110.440002,27232300,107.709029
4/11/2016,108.970001,110.610001,108.830002,109.019997,29407500,106.324137
4/8/2016,108.910004,109.769997,108.169998,108.660004,23581700,105.973046
4/7/2016,109.949997,110.419998,108.120003,108.540001,31801900,105.856011
4/6/2016,110.230003,110.980003,109.199997,110.959999,26404100,108.216167
4/5/2016,109.510002,110.730003,109.419998,109.809998,26578700,107.094603
4/4/2016,110.419998,112.190002,110.269997,111.120003,37356200,108.372214
4/1/2016,108.779999,110,108.199997,109.989998,25874000,107.270152
3/31/2016,109.720001,109.900002,108.879997,108.989998,25888400,106.29488
3/30/2016,108.650002,110.419998,108.599998,109.559998,45601100,106.850785
3/29/2016,104.889999,107.790001,104.879997,107.68,31190100,105.017276
3/28/2016,106,106.190002,105.059998,105.190002,19411400,102.588852
3/24/2016,105.470001,106.25,104.889999,105.669998,26133000,103.056978
3/23/2016,106.480003,107.07,105.900002,106.129997,25703500,103.505602
3/22/2016,105.25,107.290001,105.209999,106.720001,32444400,104.081016
3/21/2016,105.93,107.650002,105.139999,105.910004,35502700,103.291048
3/18/2016,106.339996,106.5,105.190002,105.919998,44205200,103.300796
3/17/2016,105.519997,106.470001,104.959999,105.800003,34420700,103.183768
3/16/2016,104.610001,106.309998,104.589996,105.970001,38303500,103.349562
3/15/2016,103.959999,105.18,103.849998,104.580002,40067700,101.993935
3/14/2016,101.910004,102.910004,101.779999,102.519997,25076100,99.98487
3/11/2016,102.239998,102.279999,101.5,102.260002,27408200,99.731305
3/10/2016,101.410004,102.239998,100.150002,101.169998,33513600,98.668254
3/9/2016,101.309998,101.580002,100.269997,101.120003,27201700,98.619495
3/8/2016,100.779999,101.760002,100.400002,101.029999,31561900,98.531717
3/7/2016,102.389999,102.830002,100.959999,101.870003,35828900,99.350949
3/4/2016,102.370003,103.75,101.370003,103.010002,46055100,100.462759
3/3/2016,100.580002,101.709999,100.449997,101.5,36955700,98.990096
3/2/2016,100.510002,100.889999,99.639999,100.75,33169600,98.258642
3/1/2016,97.650002,100.769997,97.419998,100.529999,50407100,98.044081
2/29/2016,96.860001,98.230003,96.650002,96.690002,35216300,94.299041
2/26/2016,97.199997,98.019997,96.580002,96.910004,28991100,94.513602
2/25/2016,96.050003,96.760002,95.25,96.760002,27582700,94.367309
2/24/2016,93.980003,96.379997,93.32,96.099998,36255700,93.723626
2/23/2016,96.400002,96.5,94.550003,94.690002,31942600,92.348497
2/22/2016,96.309998,96.900002,95.919998,96.879997,34280800,94.484337
2/19/2016,96,96.760002,95.800003,96.040001,35374200,93.665112
2/18/2016,98.839996,98.889999,96.089996,96.260002,39021000,93.879673
2/17/2016,96.669998,98.209999,96.150002,98.120003,44863200,95.69368
2/16/2016,95.019997,96.849998,94.610001,96.639999,49057900,94.250274
2/12/2016,94.190002,94.5,93.010002,93.989998,40351400,91.665802
2/11/2016,93.790001,94.720001,92.589996,93.699997,50074700,91.382972
2/10/2016,95.919998,96.349998,94.099998,94.269997,42343600,91.938877
2/9/2016,94.290001,95.940002,93.93,94.989998,44331200,92.641074
2/8/2016,93.129997,95.699997,93.040001,95.010002,54021400,92.660583
2/5/2016,96.519997,96.919998,93.690002,94.019997,46418100,91.695059
2/4/2016,95.860001,97.330002,95.190002,96.599998,46471700,94.211262
2/3/2016,95,96.839996,94.080002,96.349998,45964300,93.4603
2/2/2016,95.419998,96.040001,94.279999,94.480003,37357200,91.646389
2/1/2016,96.470001,96.709999,95.400002,96.43,40943500,93.537902
1/29/2016,94.790001,97.339996,94.349998,97.339996,64416500,94.420606
1/28/2016,93.790001,94.519997,92.389999,94.089996,55678800,91.268079
1/27/2016,96.040001,96.629997,93.339996,93.419998,133369700,90.618175
1/26/2016,99.93,100.879997,98.07,99.989998,75077000,96.991129
1/25/2016,101.519997,101.529999,99.209999,99.440002,51794500,96.457629
1/22/2016,98.629997,101.459999,98.370003,101.419998,65800500,98.378241
1/21/2016,97.059998,97.879997,94.940002,96.300003,52161500,93.411804
1/20/2016,95.099998,98.190002,93.419998,96.790001,72334400,93.887106
1/19/2016,98.410004,98.650002,95.5,96.660004,53087700,93.761007
1/15/2016,96.199997,97.709999,95.360001,97.129997,79010000,94.216905
1/14/2016,97.959999,100.480003,95.739998,99.519997,63170100,96.535224
1/13/2016,100.32,101.190002,97.300003,97.389999,62439600,94.469109
1/12/2016,100.550003,100.690002,98.839996,99.959999,49154200,96.96203
1/11/2016,98.970001,99.059998,97.339996,98.529999,49739400,95.574918
1/8/2016,98.550003,99.110001,96.760002,96.959999,70798000,94.052005
1/7/2016,98.68,100.129997,96.43,96.449997,81094400,93.557299
1/6/2016,100.559998,102.370003,99.870003,100.699997,68457400,97.679834
1/5/2016,105.75,105.849998,102.410004,102.709999,55791000,99.629553
1/4/2016,102.610001,105.370003,102,105.349998,67649400,102.190374
12/31/2015,107.010002,107.029999,104.82,105.260002,40635300,102.103077
12/30/2015,108.580002,108.699997,107.18,107.32,25213800,104.101292
12/29/2015,106.959999,109.43,106.860001,108.739998,30931200,105.478702
12/28/2015,107.589996,107.690002,106.18,106.82,26704200,103.616288
12/24/2015,109,109,107.949997,108.029999,13570400,104.789997
12/23/2015,107.269997,108.849998,107.199997,108.610001,32657400,105.352604
12/22/2015,107.400002,107.720001,106.449997,107.230003,32789400,104.013995
12/21/2015,107.279999,107.370003,105.57,107.330002,47590600,104.110994
12/18/2015,108.910004,109.519997,105.809998,106.029999,96453300,102.84998
12/17/2015,112.019997,112.25,108.980003,108.980003,44772800,105.711509
12/16/2015,111.07,111.989998,108.800003,111.339996,56238500,108.000722
12/15/2015,111.940002,112.800003,110.349998,110.489998,53323100,107.176217
12/14/2015,112.18,112.68,109.790001,112.480003,64318700,109.106538
12/11/2015,115.190002,115.389999,112.849998,113.18,46886200,109.785541
12/10/2015,116.040001,116.940002,115.510002,116.169998,29104200,112.685864
12/9/2015,117.639999,117.690002,115.080002,115.620003,46361400,112.152364
12/8/2015,117.519997,118.599998,116.860001,118.230003,34309500,114.684086
12/7/2015,118.980003,119.860001,117.809998,118.279999,32084200,114.732582
12/4/2015,115.290001,119.25,115.110001,119.029999,57777000,115.460088
12/3/2015,116.550003,116.790001,114.220001,115.199997,41569500,111.744955
12/2/2015,117.339996,118.110001,116.080002,116.279999,33386600,112.792566
12/1/2015,118.75,118.809998,116.860001,117.339996,34852400,113.820772
11/30/2015,117.989998,119.410004,117.75,118.300003,39180300,114.751986
11/27/2015,118.290001,118.410004,117.599998,117.809998,13046400,114.276677
11/25/2015,119.209999,119.230003,117.919998,118.029999,21388300,114.49008
11/24/2015,117.330002,119.349998,117.120003,118.879997,42803200,115.314586
11/23/2015,119.269997,119.730003,117.339996,117.75,32482500,114.218479
11/20/2015,119.199997,119.919998,118.849998,119.300003,34287100,115.721995
11/19/2015,117.639999,119.75,116.760002,118.779999,43295800,115.217586
11/18/2015,115.760002,117.489998,115.5,117.290001,46674700,113.772276
11/17/2015,114.919998,115.050003,113.32,113.690002,27616900,110.280248
11/16/2015,111.379997,114.239998,111,114.18,38106700,110.75555
11/13/2015,115.199997,115.57,112.269997,112.339996,45812400,108.97073
11/12/2015,116.260002,116.82,115.650002,115.720001,32525600,112.249363
11/11/2015,116.370003,117.419998,115.209999,116.110001,45218000,112.627666
11/10/2015,116.900002,118.07,116.059998,116.769997,59127900,113.267868
11/9/2015,120.959999,121.809998,120.050003,120.57,33871400,116.953902
11/6/2015,121.110001,121.809998,120.620003,121.059998,33042300,117.429204
11/5/2015,121.849998,122.690002,120.18,120.919998,39552700,117.293404
11/4/2015,123.129997,123.82,121.620003,122,44886100,117.836615
11/3/2015,120.790001,123.489998,120.699997,122.57,45519000,118.387163
11/2/2015,120.800003,121.360001,119.610001,121.18,32203300,117.044599
10/30/2015,120.989998,121.220001,119.449997,119.5,49365300,115.421931
10/29/2015,118.699997,120.690002,118.269997,120.529999,51227300,116.41678
10/28/2015,116.93,119.300003,116.059998,119.269997,85551400,115.199776
10/27/2015,115.400002,116.540001,113.989998,114.550003,69884400,110.640858
10/26/2015,118.080002,118.129997,114.919998,115.279999,66333800,111.345942
10/23/2015,116.699997,119.230003,116.330002,119.080002,59366900,115.016265
10/22/2015,114.330002,115.5,114.099998,115.5,41654100,111.558435
10/21/2015,114,115.580002,113.699997,113.760002,41795200,109.877817
10/20/2015,111.339996,114.169998,110.82,113.769997,48778800,109.88747
10/19/2015,110.800003,111.75,110.110001,111.730003,29759200,107.917094
10/16/2015,111.779999,112,110.529999,111.040001,39232600,107.250638
